20.9999 0.0496035
20.9998 0.0866404
20.9996 0.123677
20.9994 0.160713
20.9991 0.197749
20.9987 0.234784
20.9982 0.271818
20.9977 0.308852
20.9972 0.345884
20.9965 0.382916
20.9958 0.419946
20.995 0.456975
20.9942 0.494002
20.9933 0.531028
20.9923 0.568053
20.9913 0.605075
20.9902 0.642096
20.989 0.679115
20.9878 0.716131
20.9865 0.753146
20.9851 0.790158
20.9837 0.827167
20.9822 0.864174
20.9807 0.901179
20.979 0.93818
20.9773 0.975179
20.9756 1.01217
20.9738 1.04917
20.9719 1.08616
20.9699 1.12314
20.9679 1.16012
20.9659 1.1971
20.9637 1.23408
20.9615 1.27105
20.9592 1.30802
20.9569 1.34498
20.9545 1.38194
20.952 1.41889
20.9495 1.45584
20.9469 1.49279
20.9442 1.52973
20.9415 1.56667
20.9387 1.6036
20.9358 1.64052
20.8977 1.65253
20.859 1.67244
20.8202 1.69235
20.7814 1.71225
20.7426 1.73216
20.7038 1.75206
20.6649 1.77196
20.626 1.79186
20.5871 1.81176
20.5482 1.83165
20.5092 1.85154
20.4702 1.87143
20.4312 1.89132
20.3921 1.9112
20.353 1.93108
20.3139 1.95096
20.2748 1.97084
20.2356 1.99071
20.1965 2.01058
20.1573 2.03045
20.118 2.05032
20.0787 2.07018
20.0395 2.09004
20.0001 2.1099
19.9608 2.12975
19.9214 2.1496
19.882 2.16945
19.8426 2.1893
19.8031 2.20914
19.7636 2.22898
19.7241 2.24881
19.6845 2.26864
19.6449 2.28847
19.6053 2.3083
19.5657 2.32812
19.526 2.34794
19.4863 2.36775
19.4466 2.38756
19.4068 2.40737
19.367 2.42717
19.3272 2.44697
19.2873 2.46677
19.2475 2.48656
19.2075 2.50634
19.1676 2.52613
19.1276 2.54591
19.0876 2.56568
19.0476 2.58545
19.0075 2.60522
18.9674 2.62498
18.9272 2.64474
18.8871 2.66449
18.8468 2.68424
18.8066 2.70398
18.8066 2.70398
18.8397 2.73426
18.8727 2.76454
18.9057 2.79481
18.9386 2.82507
18.9715 2.85534
19.0044 2.88559
19.0373 2.91584
19.0701 2.94609
19.1029 2.97633
19.1356 3.00657
19.1683 3.0368
19.201 3.06703
19.2337 3.09725
19.2663 3.12747
19.2989 3.15768
19.3315 3.18788
19.364 3.21809
19.3966 3.24828
19.429 3.27848
19.4615 3.30866
19.4939 3.33884
19.5263 3.36902
19.5587 3.39919
19.591 3.42936
19.6233 3.45952
19.6556 3.48968
19.6878 3.51983
19.7201 3.54998
19.7522 3.58012
19.7844 3.61025
19.8165 3.64039
19.8487 3.67051
19.8807 3.70063
19.9128 3.73075
19.9448 3.76086
19.9768 3.79097
20.0088 3.82107
20.0407 3.85116
20.0726 3.88125
20.1045 3.91134
20.1364 3.94142
20.1682 3.97149
20.2001 4.00156
20.2318 4.03163
20.2636 4.06169
20.2953 4.09174
20.3271 4.12179
20.3587 4.15184
20.3904 4.18188
20.422 4.21191
20.4536 4.24194
20.4852 4.27196
20.5168 4.30198
20.55 4.32423
20.5423 4.36047
20.5346 4.39669
20.5268 4.4329
20.5189 4.4691
20.511 4.50528
20.5031 4.54145
20.495 4.5776
20.4869 4.61374
20.4787 4.64986
20.4705 4.68597
20.4622 4.72207
20.4539 4.75815
20.4454 4.79422
20.4369 4.83027
20.4284 4.86631
20.4198 4.90233
20.4111 4.93833
20.4024 4.97432
20.3936 5.0103
20.3847 5.04626
20.3758 5.0822
20.3668 5.11813
20.3577 5.15404
20.3486 5.18994
20.3394 5.22582
20.3301 5.26168
20.3208 5.29753
20.3115 5.33336
20.302 5.36918
20.2925 5.40497
20.283 5.44075
20.2733 5.47652
20.2636 5.51227
20.2539 5.548
20.2441 5.58371
20.2342 5.6194
20.2242 5.65508
20.2142 5.69074
20.2042 5.72638
20.194 5.76201
20.1838 5.79761
20.1736 5.8332
20.1633 5.86877
20.1353 5.96396
20.1248 5.99946
20.1142 6.03495
20.1035 6.07041
20.0927 6.10586
20.0819 6.14129
20.0711 6.1767
20.0602 6.21208
20.0492 6.24745
20.0381 6.2828
20.027 6.31814
20.0158 6.35345
20.0046 6.38874
19.9933 6.42401
19.9819 6.45926
19.9705 6.49449
19.959 6.5297
19.9475 6.5649
19.9359 6.60007
19.9242 6.63522
19.9125 6.67034
19.9007 6.70545
19.8888 6.74054
19.8769 6.77561
19.8649 6.81065
19.8529 6.84568
19.8408 6.88068
19.8286 6.91566
19.8164 6.95062
19.8041 6.98556
19.7917 7.02048
19.7793 7.05537
19.7669 7.09025
19.7543 7.1251
19.7417 7.15993
19.7291 7.19473
19.7163 7.22952
19.7036 7.26428
19.6907 7.29902
19.6778 7.33374
19.6648 7.36843
19.6518 7.4031
19.6387 7.43775
19.6256 7.47237
19.5857 7.47316
19.5429 7.48135
19.5001 7.48953
19.4572 7.4977
19.4144 7.50586
19.3715 7.51402
19.3286 7.52216
19.2857 7.5303
19.2427 7.53842
19.1998 7.54654
19.1568 7.55465
19.1138 7.56274
19.0707 7.57083
19.0276 7.57891
18.9845 7.58697
18.9414 7.59503
18.8983 7.60308
18.8551 7.61112
18.8119 7.61914
18.7687 7.62716
18.7255 7.63516
18.6822 7.64316
18.6389 7.65115
18.5956 7.65912
18.5522 7.66708
18.5088 7.67504
18.4654 7.68298
18.422 7.69091
18.3785 7.69883
18.3351 7.70673
18.2915 7.71463
18.248 7.72252
18.2044 7.73039
18.1608 7.73825
18.1172 7.7461
18.0736 7.75394
18.0299 7.76177
17.9862 7.76958
17.9425 7.77738
17.8987 7.78517
17.8549 7.79295
17.8111 7.80072
17.7673 7.80847
17.7234 7.81621
17.6795 7.82394
17.6355 7.83165
17.5916 7.83935
17.5476 7.84704
17.5036 7.85471
17.4595 7.86238
17.4154 7.87002
17.3713 7.87766
17.3272 7.88528
17.283 7.89289
17.283 7.89289
17.3062 7.93125
17.3293 7.9696
17.3524 8.00794
17.3755 8.04626
17.3986 8.08457
17.4216 8.12286
17.4446 8.16114
17.4676 8.19941
17.4905 8.23767
17.5134 8.27591
17.5363 8.31413
17.5592 8.35235
17.582 8.39055
17.6048 8.42873
17.6276 8.46691
17.6503 8.50507
17.673 8.54321
17.6957 8.58135
17.7184 8.61947
17.741 8.65757
17.7636 8.69567
17.7862 8.73375
17.8087 8.77182
17.8313 8.80987
17.8538 8.84791
17.8762 8.88594
17.8987 8.92396
17.9211 8.96196
17.9435 8.99995
17.9659 9.03793
17.9882 9.07589
18.0105 9.11384
18.0328 9.15178
18.0551 9.18971
18.0774 9.22762
18.0996 9.26552
18.1218 9.30341
18.1439 9.34129
18.1661 9.37915
18.1882 9.41701
18.2103 9.45484
18.2324 9.49267
18.2544 9.53049
18.2765 9.56829
18.2985 9.60608
18.3205 9.64386
18.3424 9.68162
18.3644 9.71938
18.3863 9.75712
18.4082 9.79485
18.43 9.83257
18.4519 9.87028
18.4737 9.90797
18.4993 9.93866
18.4817 9.97128
18.4641 10.0039
18.4464 10.0364
18.4287 10.0689
18.4109 10.1014
18.3931 10.1339
18.3752 10.1663
18.3572 10.1987
18.3392 10.231
18.3211 10.2634
18.303 10.2957
18.2848 10.3279
18.2666 10.3602
18.2483 10.3924
18.2299 10.4245
18.2115 10.4567
18.193 10.4888
18.1745 10.5208
18.1559 10.5529
18.1373 10.5849
18.1186 10.6169
18.0998 10.6488
18.081 10.6807
18.0621 10.7126
18.0432 10.7444
18.0242 10.7762
18.0052 10.808
17.9861 10.8397
17.967 10.8714
17.9478 10.9031
17.9285 10.9347
17.9092 10.9663
17.8898 10.9979
17.8704 11.0294
17.8509 11.0609
17.8314 11.0924
17.8118 11.1238
17.7922 11.1552
17.7725 11.1866
17.7527 11.2179
17.7329 11.2492
17.713 11.2805
17.6931 11.3117
17.6395 11.3952
17.6193 11.4262
17.5992 11.4573
17.5789 11.4883
17.5586 11.5193
17.5383 11.5503
17.5179 11.5812
17.4974 11.6121
17.4769 11.6429
17.4564 11.6737
17.4358 11.7045
17.4151 11.7352
17.3944 11.7659
17.3736 11.7966
17.3527 11.8272
17.3319 11.8578
17.3109 11.8883
17.2899 11.9188
17.2689 11.9493
17.2478 11.9797
17.2266 12.0101
17.2054 12.0405
17.1842 12.0708
17.1628 12.1011
17.1415 12.1314
17.12 12.1616
17.0986 12.1918
17.077 12.2219
17.0555 12.252
17.0338 12.2821
17.0121 12.3121
16.9904 12.3421
16.9686 12.372
16.9468 12.4019
16.9249 12.4318
16.9029 12.4616
16.8809 12.4914
16.8588 12.5212
16.8367 12.5509
16.8146 12.5805
